TriadID	Chr	Pos	RecombinationRate
T016557	7D	163375291	0.47
T016558	7A	164743700	0.32
T016558	7B	125725247	0
T016558	7D	163533449	0.47
T016559	7A	164787810	0.32
T016559	7B	125768212	0
T016559	7D	163565563	0.47
T016560	7A	165812531	0
T016560	7B	126548676	0
T016560	7D	164192756	0.44
T016561	7A	165903657	0
T016561	7B	126737913	0
T016561	7D	164406036	0.44
T016562	7A	165929116	0
T016562	7B	126757952	0
T016562	7D	164485705	0.44
T016563	7A	165936935	0
T016563	7B	126833334	0
T016563	7D	164534643	0.44
T016564	7A	166327649	0
T016564	7B	127018312	0
T016564	7D	164637714	0.44
T016565	7A	166334041	0
T016565	7B	127024810	0
T016565	7D	164645169	0.44
T016567	7A	166746613	0
T016567	7B	128303186	0
T016567	7D	164869461	0.44
T016568	7A	166750331	0
T016568	7B	128306751	0
T016568	7D	164872955	0.44
T016569	7A	166759821	0
T016569	7B	128350442	0
T016569	7D	164882618	0.44
T016570	7A	166988276	0
T016570	7B	128445871	0
T016570	7D	165153917	0.39
T016571	7A	167162596	0
T016571	7B	128762455	0
T016571	7D	165482184	0.39
T016572	7A	167180244	0
T016572	7B	128822620	0
T016572	7D	165635216	0.39
T016573	7A	167262725	0
T016573	7B	129539214	0
T016573	7D	165658016	0.39
T016574	7A	167276851	0
T016574	7B	129658472	0
T016574	7D	165731710	0.39
T016575	7A	167682008	0
T016575	7B	130123292	0
T016575	7D	165946405	0.39
T016576	7A	167734387	0
T016576	7B	130502534	0
T016576	7D	166202765	0.28
T016578	7A	167904024	0
T016578	7B	130746666	0
T016578	7D	166513656	0.28
T016579	7A	167986528	0
T016579	7B	130897529	0
T016579	7D	166927327	0.28
T016580	7A	168460235	0
T016580	7B	131178428	0
T016580	7D	167077739	0.28
T016581	7A	168813071	0
T016581	7B	131377517	0
T016581	7D	167228996	0.28
T016582	7A	168872369	0
T016582	7B	131742347	0
T016582	7D	167359577	0.28
T016583	7A	169022981	0
T016583	7B	131944966	0
T016583	7D	167529257	0.28
T016585	7A	169038297	0
T016585	7B	131955682	0
T016585	7D	167549427	0.28
T016586	7A	169304389	0
T016586	7B	132110003	0
T016586	7D	167557352	0.28
T016587	7A	169311246	0
T016587	7B	132135992	0
T016587	7D	167566345	0.28
T016588	7A	169399423	0
T016588	7B	132170050	0
T016588	7D	167586458	0.28
T016591	7A	170544777	0
T016591	7B	133362743	0
T016591	7D	168247063	0.22
T016592	7A	170585449	0
T016592	7B	133422431	0
T016592	7D	168252285	0.22
T016593	7A	170684622	0
T016593	7B	133792408	0
T016593	7D	168494491	0.22
T016594	7A	170880631	0
T016594	7B	134008603	0
T016594	7D	168571437	0.22
T016595	7A	170903587	0
T016595	7B	134043870	0
T016595	7D	168583558	0.22
T016596	7A	171382681	0
T016596	7B	134556772	0
T016596	7D	169384335	0.17
T016598	7A	171434243	0
T016598	7B	134630229	0
T016598	7D	169416382	0.17
T016599	7A	172241566	0
T016599	7B	135043081	0
T016599	7D	169543197	0.17
T016600	7A	172417642	0
T016600	7B	135527901	0
T016600	7D	169823654	0.17
T016601	7A	172467446	0
T016601	7B	135580661	0
T016601	7D	169913482	0.17
T016602	7A	173060132	0
T016602	7B	136312441	0
T016602	7D	170227383	0.17
T016603	7A	173265292	0
T016603	7B	136365971	0
T016603	7D	170287317	0.17
T016604	7A	173409586	0
T016604	7B	136548017	0
T016604	7D	170332647	0.17
T016606	7A	173638114	0
T016606	7B	137026572	0
T016606	7D	170730312	0.17
T016608	7A	173704151	0
T016608	7B	137228440	0
T016608	7D	170867529	0.17
T016609	7A	173707568	0
T016609	7B	137452166	0
T016609	7D	170950770	0.17
T016610	7A	173719445	0
T016610	7B	137466947	0
T016610	7D	170963980	0.17
T016611	7A	174197173	0
T016611	7B	137786449	0
T016611	7D	171304802	0.24
T016614	7A	174273849	0
T016614	7B	137880394	0
T016614	7D	171372400	0.24
T016615	7A	174694932	0
T016615	7B	138128047	0
T016615	7D	171746230	0.24
T016616	7A	174890946	0
T016616	7B	138155273	0
T016616	7D	171836471	0.24
T016617	7A	174914646	0
T016617	7B	138251798	0
T016617	7D	172254545	0.18
T016618	7A	175691277	0
T016618	7B	138470990	0
T016618	7D	173709157	0.18
T016619	7A	175845277	0
T016619	7B	138655828	0
T016619	7D	173802509	0.18
T016620	7A	176258467	0
T016620	7B	138736993	0
T016620	7D	174145969	0
T016622	7A	176420315	0
T016622	7B	138871380	0
T016622	7D	174410295	0
T016624	7A	176434352	0
T016624	7B	138881162	0
T016624	7D	174448360	0
T016625	7A	177006673	0
T016625	7B	139723217	0.13
T016625	7D	174800363	0
T016626	7A	177136675	0
T016626	7B	140653339	0.11
T016626	7D	174993046	0
T016627	7A	177325180	0
T016627	7B	140928893	0.11
T016627	7D	175643223	0
T016628	7A	177331481	0
T016628	7B	140935542	0.11
T016628	7D	175650016	0
T016629	7A	177344152	0
T016629	7B	141008421	0.11
T016629	7D	175661596	0
T016630	7A	178001601	0
T016630	7B	141580255	0.11
T016630	7D	175889293	0
T016631	7A	178006164	0
T016631	7B	141800721	0.11
T016631	7D	175920683	0
T016632	7A	178292427	0
T016632	7B	141853592	0.11
T016632	7D	176170364	0
T016634	7A	178616772	0
T016634	7B	141957535	0.11
T016634	7D	176160123	0
T016635	7A	180646864	0.04
T016635	7B	143322117	0.27
T016635	7D	177104310	0
T016636	7A	180648729	0.04
T016636	7B	143323868	0.27
T016636	7D	177106262	0
T016637	7A	180657057	0.04
T016637	7B	143332166	0.27
T016637	7D	177114542	0
T016638	7A	182019139	0.06
T016638	7B	144072627	0.22
T016638	7D	178009502	0
T016639	7A	182123015	0.06
T016639	7B	144111406	0.22
T016639	7D	178131711	0
T016640	7A	182385266	0.06
T016640	7B	144484306	0.22
T016640	7D	178292449	0
T016641	7A	182562170	0.06
T016641	7B	144518340	0.22
T016641	7D	178475707	0
T016643	7A	182617159	0.06
T016643	7B	144662214	0.22
T016643	7D	178610145	0
T016644	7A	182719808	0.06
T016644	7B	144706132	0.22
T016644	7D	178701225	0
T016645	7A	183481683	0.05
T016645	7B	144812470	0.22
T016645	7D	178939817	0
T016646	7A	183714870	0.05
T016646	7B	145374194	0.18
T016646	7D	179185605	0
T016647	7A	183918621	0.05
T016647	7B	145710425	0.18
T016647	7D	179521798	0
T016648	7A	184651300	0.06
T016648	7B	146071689	0.16
T016648	7D	180249514	0
T016649	7A	184935194	0.06
T016649	7B	146142038	0.16
T016649	7D	180415882	0
T016650	7A	185589765	0.02
T016650	7B	146817228	0.16
T016650	7D	180668032	0
T016651	7A	185638865	0.02
T016651	7B	146894729	0.16
T016651	7D	180682069	0
T016654	7A	186515283	0.02
T016654	7B	153449332	0
T016654	7D	184198444	0
T016655	7A	186535913	0.02
T016655	7B	153436898	0
T016655	7D	184177525	0
T016657	7A	187108659	0.02
T016657	7B	152789467	0
T016657	7D	183789488	0
T016658	7A	187431721	0.02
T016658	7B	152493550	0
T016658	7D	183776051	0
T016659	7A	187451726	0.02
T016659	7B	152474766	0
T016659	7D	183728881	0
T016660	7A	187939356	0.02
T016660	7B	152060607	0
T016660	7D	183328764	0
T016661	7A	188659977	0.01
T016661	7B	151431289	0
T016661	7D	183027931	0
T016662	7A	188893411	0.01
T016662	7B	151327543	0
T016662	7D	182807331	0
T016663	7A	189006069	0.01
T016663	7B	151161471	0
T016663	7D	182604518	0
T016664	7A	189299186	0.01
T016664	7B	150838426	0
T016664	7D	182349545	0
T016665	7A	189305061	0.01
T016665	7B	150821025	0
T016665	7D	182343891	0
T016666	7A	189326389	0.01
T016666	7B	150588796	0
T016666	7D	182337636	0
T016667	7A	189335486	0.01
T016667	7B	150561476	0
T016667	7D	182333563	0
T016668	7A	189718731	0.01
T016668	7B	150187881	0
T016668	7D	181975710	0
T016669	7A	190470443	0.01
T016669	7B	149613052	0.13
T016669	7D	181607567	0
T016670	7A	190475235	0.01
T016670	7B	149608128	0.13
T016670	7D	181602618	0
T016671	7A	191213559	0
T016671	7B	147591009	0.15
T016671	7D	180860293	0
T016674	7A	191827155	0
T016674	7B	154552876	0
T016674	7D	184857342	0
T016675	7A	191834673	0
T016675	7B	154565333	0
T016675	7D	184864415	0
T016676	7A	191905683	0
T016676	7B	154769362	0
T016676	7D	184933641	0
T016677	7A	192371760	0.02
T016677	7B	154814815	0
T016677	7D	184994962	0
T016678	7A	192446361	0.02
T016678	7B	327143702	0
T016678	7D	185002589	0
T016680	7A	192664719	0.02
T016680	7B	327269755	0
T016680	7D	185132756	0
T016681	7A	192670218	0.02
T016681	7B	327275135	0
T016681	7D	185138217	0
T016682	7A	192870556	0.02
T016682	7B	327426537	0
T016682	7D	185162202	0
T016683	7A	192886120	0.02
T016683	7B	327455017	0
T016683	7D	185179367	0
T016684	7A	192961822	0.02
T016684	7B	327634923	0
T016684	7D	185196199	0
T016686	7A	194051973	0.01
T016686	7B	328940047	0
T016686	7D	186008788	0
T016687	7A	194056862	0.01
T016687	7B	328971772	0
T016687	7D	186246861	0
T016688	7A	194323585	0.01
T016688	7B	334323377	0
T016688	7D	189432311	0
T016689	7A	194458929	0.01
T016689	7B	334301236	0
T016689	7D	189310771	0
T016690	7A	194794077	0.01
T016690	7B	333960567	0
T016690	7D	189248149	0
T016691	7A	194807849	0.01
T016691	7B	333752216	0
T016691	7D	189171360	0
T016693	7A	195217591	0.02
T016693	7B	333129825	0
T016693	7D	188874681	0
T016694	7A	195309300	0.02
T016694	7B	332925007	0
T016694	7D	188823333	0
T016695	7A	195398602	0.02
T016695	7B	332819306	0
T016695	7D	188810115	0
T016696	7A	195407888	0.02
T016696	7B	332804894	0
T016696	7D	188576240	0
T016698	7A	195739375	0.02
T016698	7B	332162111	0
T016698	7D	188301522	0
T016699	7A	195830260	0.02
T016699	7B	332129550	0
T016699	7D	188290895	0
T016700	7A	195839978	0.02
T016700	7B	332012757	0
T016700	7D	188161850	0
T016701	7A	196143149	0.02
T016701	7B	331657852	0
T016701	7D	187915166	0
T016702	7A	197152607	0.02
T016702	7B	330956776	0
T016702	7D	187258553	0
T016703	7A	197292848	0.02
T016703	7B	330537457	0
T016703	7D	187204832	0
T016704	7A	197301051	0.02
T016704	7B	330515657	0
T016704	7D	187197824	0
T016705	7A	197990922	0.02
T016705	7B	329925948	0
T016705	7D	187112753	0
T016707	7A	198003422	0.02
T016707	7B	329852307	0
T016707	7D	187102504	0
T016708	7A	198006698	0.02
T016708	7B	329847762	0
T016708	7D	187100244	0
T016709	7A	198190184	0.02
T016709	7B	329796865	0
T016709	7D	186829982	0
T016711	7A	198652100	0.02
T016711	7B	329364455	0
T016711	7D	186418270	0
T016712	7A	198668319	0.02
T016712	7B	329360432	0
T016712	7D	186413597	0
T016713	7A	198782688	0.02
T016713	7B	329084391	0
T016713	7D	186401141	0
T016714	7A	198806249	0.02
T016714	7B	329032487	0
T016714	7D	186318898	0
T016715	7A	198941271	0.02
T016715	7B	334771131	0
T016715	7D	190079974	0
T016716	7A	199004809	0.02
T016716	7B	334798606	0
T016716	7D	190129384	0
T016717	7A	199015246	0.02
T016717	7B	334808840	0
T016717	7D	190140279	0
T016719	7A	199671960	0.02
T016719	7B	335622096	0
T016719	7D	191059381	0
T016720	7A	199855297	0.02
T016720	7B	335924777	0
T016720	7D	191159053	0
T016721	7A	200032265	0.03
T016721	7B	336646982	0
T016721	7D	191492723	0
T016723	7A	200063329	0.03
T016723	7B	336710917	0
T016723	7D	191556788	0
T016724	7A	200509814	0.03
T016724	7B	337024192	0
T016724	7D	191796374	0
T016725	7A	200629421	0.03
T016725	7B	337142268	0
T016725	7D	191834213	0
T016726	7A	200656043	0.03
T016726	6B	249496825	0
T016726	6D	28029615	0
T016727	7A	200905400	0.03
T016727	7B	337370283	0
T016727	7D	192025999	0
T016728	7A	201545448	0.04
T016728	7B	337641571	0
T016728	7D	192160591	0
T016730	7A	201988145	0.04
T016730	7B	155474425	0
T016730	7D	192372602	0
T016731	7A	202367379	0.05
T016731	7B	155902295	0
T016731	7D	192681803	0
T016732	7A	202517865	0.05
T016732	7B	156425522	0
T016732	7D	192926216	0
T016733	7A	202721662	0.05
T016733	7B	156628694	0
T016733	7D	193200113	0
T016734	7A	202738547	0.05
T016734	7B	156683094	0
T016734	7D	193210885	0
T016735	7A	202991869	0.05
T016735	7B	156957164	0
T016735	7D	193406919	0
T016736	7A	203040797	0.08
T016736	7B	157218138	0
T016736	7D	193585785	0
T016737	7A	203516686	0.08
T016737	7B	157679187	0
T016737	7D	193926150	0
T016738	7A	203526395	0.08
T016738	7B	157688659	0
T016738	7D	193935887	0
T016739	7A	203966225	0.08
T016739	7B	158171225	0.01
T016739	7D	194246095	0
T016740	7A	203970902	0.08
T016740	7B	158179079	0.01
T016740	7D	194250958	0
T016741	7A	203975425	0.08
T016741	7B	158186560	0.01
T016741	7D	194275349	0
T016742	7A	204174818	0
T016742	7B	158380248	0.01
T016742	7D	194483848	0
T016743	7A	204668049	0
T016743	7B	158937226	0.01
T016743	7D	194794514	0
T016744	7A	205169861	0
T016744	7B	159139876	0.02
T016744	7D	195310447	0
T016745	7A	205456243	0
T016745	7B	159506932	0.02
T016745	7D	195618523	0
T016746	7A	205462161	0
T016746	7B	159512949	0.02
T016746	7D	195626214	0
T016747	7A	205467865	0
T016747	7B	159518538	0.02
T016747	7D	195632344	0
T016748	7A	205486881	0
T016748	7B	159527014	0.02
T016748	7D	195649543	0
T016749	7A	206001250	0
T016749	7B	161193969	0.04
T016749	7D	196904136	0
T016750	7A	206015285	0
T016750	7B	161240474	0.04
T016750	7D	196964440	0
T016751	7A	206580997	0
T016751	7B	161446375	0.04
T016751	7D	197149340	0
T016752	7A	206712107	0
T016752	7B	161650511	0.04
T016752	7D	197299882	0
T016753	7A	206718143	0
T016753	7B	161656083	0.04
T016753	7D	197305928	0
T016754	7A	206912508	0
T016754	7B	161778215	0.04
T016754	7D	197612542	0
T016755	7A	206918937	0
T016755	7B	162080533	0.05
T016755	7D	197673873	0
T016756	7A	206928669	0
T016756	7B	162095072	0.05
T016756	7D	197686066	0
T016757	7A	206936605	0
T016757	7B	162114087	0.05
T016757	7D	197876990	0
T016758	7A	206943162	0
T016758	7B	162120623	0.05
T016758	7D	197883594	0
T016759	7A	206965226	0
T016759	7B	162142389	0.05
T016759	7D	197926887	0
T016761	7A	207547639	0
T016761	7B	162924051	0.05
T016761	7D	198501452	0
T016762	7A	207901181	0
T016762	7B	162779842	0.05
T016762	7D	198622764	0
T016763	7A	208127758	0
T016763	7B	162580626	0.05
T016763	7D	198715516	0
T016764	7A	208526691	0
T016764	7B	163011252	0.05
T016764	7D	199130353	0
T016765	7A	209148278	0
T016765	7B	163479524	0.05
T016765	7D	199347082	0
T016767	7A	209404227	0
T016767	7B	164076464	0.06
T016767	7D	199478767	0
T016768	7A	209591052	0
T016768	7B	164162804	0.06
T016768	7D	199562129	0
T016769	7A	209696062	0
T016769	7B	164587808	0.06
T016769	7D	199629112	0
T016770	7A	210852822	0
T016770	7B	118644223	0.36
T016770	7D	156217014	0.15
T016771	7A	210858516	0
T016771	7B	118649732	0.36
T016771	7D	156222330	0.15
T016772	7A	211205518	0
T016772	7B	118817033	0.36
T016772	7D	156450724	0.15
T016773	7A	211215171	0
T016773	7B	118821874	0.36
T016773	7D	156455820	0.15
T016774	7A	211639419	0
T016774	7B	118977849	0.36
T016774	7D	156685994	0.15
T016775	7A	211642440	0
T016775	7B	118980847	0.36
T016775	7D	156689026	0.15
T016777	7A	211732394	0
T016777	7B	119215112	0
T016777	7D	156811178	0.15
T016778	7A	211795550	0
T016778	7B	164947894	0.06
T016778	7D	199830557	0
T016779	7A	214302234	0
T016779	7B	165099043	0.07
T016779	7D	200765405	0
T016780	7A	214305735	0
T016780	7B	165102497	0.07
T016780	7D	200769297	0
T016781	7A	214316906	0
T016781	7B	165306044	0.07
T016781	7D	201888442	0
T016782	7A	214432075	0
T016782	7B	165528850	0.07
T016782	7D	201978437	0
T016783	7A	214434514	0
T016783	7B	165531676	0.07
T016783	7D	202057563	0
T016784	7A	214856506	0
T016784	7B	166772389	0.07
T016784	7D	203043443	0
T016785	7A	215187126	0
T016785	7B	166990424	0.07
T016785	7D	203362696	0
T016786	7A	215191502	0
T016786	7B	167007510	0.06
T016786	7D	203406122	0
T016787	7A	215546691	0
T016787	7B	167575456	0.06
T016787	7D	203947884	0
T016788	7A	215879962	0
T016788	7B	167687090	0.06
T016788	7D	204087365	0
T016790	7A	215935710	0
T016790	7B	168075521	0.06
T016790	7D	204110298	0
T016791	7A	216346730	0
T016791	7B	168317516	0.06
T016791	7D	204249724	0
T016793	7A	216419276	0
T016793	7B	168352919	0.06
T016793	7D	204447525	0
T016794	7A	216728528	0
T016794	7B	168753662	0.06
T016794	7D	204727611	0
T016795	7A	216733878	0
T016795	7B	168758321	0.06
T016795	7D	204732454	0
T016796	7A	217204227	0
T016796	7B	169434634	0.05
T016796	7D	205133276	0
T016797	7A	217370212	0
T016797	7B	169465018	0.05
T016797	7D	205143527	0
T016798	7A	217375861	0
T016798	7B	169470796	0.05
T016798	7D	205148948	0
T016799	7A	217530126	0
T016799	7B	197001042	0
T016799	7D	205497357	0
T016800	7A	217553009	0
T016800	7B	196911990	0
T016800	7D	205539568	0
T016801	7A	217557685	0
T016801	7B	196906827	0
T016801	7D	205544240	0
T016802	7A	217583718	0
T016802	7B	196871518	0
T016802	7D	205550919	0
T016803	7A	218028190	0
T016803	7B	196658596	0
T016803	7D	205724894	0
T016804	7A	218233564	0
T016804	7B	196390665	0
T016804	7D	205729639	0
T016807	7A	218920167	0
T016807	7B	195216517	0
T016807	7D	206437202	0
T016808	7A	219033144	0
T016808	7B	194756541	0
T016808	7D	206609228	0
T016810	7A	220097245	0.08
T016810	7B	193532669	0
T016810	7D	207548556	0.03
T016811	7A	221683009	0.09
T016811	7B	192769768	0
T016811	7D	208551400	0.03
T016812	7A	222291438	0.09
T016812	7B	192040486	0
T016812	7D	209521823	0.03
T016813	7A	222499150	0.09
T016813	7B	191777692	0
T016813	7D	209792158	0.03
T016814	7A	222504670	0.09
T016814	7B	191728374	0
T016814	7D	209824534	0.03
T016815	7A	222638572	0.09
T016815	7B	191521750	0
T016815	7D	210022375	0.12
T016816	7A	222785308	0.09
T016816	7B	191139517	0
T016816	7D	210124823	0.12
T016817	7A	222940655	0.09
T016817	7B	190797947	0
T016817	7D	210395895	0.12
T016818	7A	223472438	0.08
T016818	7B	190116180	0
T016818	7D	211406423	0.1
T016819	7A	223523406	0.08
T016819	7B	189903994	0
T016819	7D	211633591	0.1
T016820	7A	223529661	0.08
T016820	7B	189897806	0
T016820	7D	211639549	0.1
T016821	7A	223678083	0.08
T016821	7B	189715272	0
T016821	7D	211871717	0.1
T016822	7A	224037027	0.08
T016822	7B	189497529	0
T016822	7D	212206481	0.1
T016823	7A	224090422	0.08
T016823	7B	188974901	0
T016823	7D	212809955	0.1
T016824	7A	224319002	0.08
T016824	7B	188935662	0
T016824	7D	212885175	0.1
T016825	7A	224988685	0.08
T016825	7B	188603481	0
T016825	7D	213375423	0.07
T016826	7A	225356718	0.08
T016826	7B	187911955	0
T016826	7D	213762029	0.07
T016827	7A	225616928	0.08
T016827	7B	187783733	0
T016827	7D	213785810	0.07
T016829	7A	226715347	0
T016829	7B	186871166	0
T016829	7D	214329596	0.07
T016830	7A	226720230	0
T016830	7B	186864976	0
T016830	7D	214336988	0.07
T016832	7A	226758316	0
T016832	7B	186815016	0
T016832	7D	214352076	0.07
T016833	7A	227388885	0
T016833	7B	186276033	0
T016833	7D	214772981	0.07
T016834	7A	227958353	0
T016834	7B	185390329	0
T016834	7D	214964272	0.07
T016835	7A	228262259	0.02
T016835	7B	185060359	0
T016835	7D	215095621	0.07
T016836	7A	228486059	0.02
T016836	7B	185298867	0
T016836	7D	215226790	0.07
T016837	7A	229025266	0.02
T016837	7B	184338301	0
T016837	7D	215940203	0.07
T016838	7A	229142029	0.02
T016838	7B	184300509	0
T016838	7D	216081186	0.07
T016839	7A	229144646	0.02
T016839	7B	184297918	0
T016839	7D	216083779	0.07
T016840	7A	229202516	0.02
T016840	7B	184195810	0
T016840	7D	216096311	0.07
T016841	7A	229607140	0.02
T016841	7B	183874808	0.01
T016841	7D	216839320	0.07
T016842	7A	230297155	0.02
T016842	7B	183307686	0.01
T016842	7D	217475354	0.1
T016843	7A	230301815	0.02
T016843	7B	183303202	0.01
T016843	7D	217479906	0.1
T016844	7A	230566118	0.02
T016844	7B	182596483	0.01
T016844	7D	217874634	0.1
T016845	7A	230593272	0.02
T016845	7B	182148633	0.01
T016845	7D	217937981	0.1
T016846	7A	230864765	0.02
T016846	7B	181684192	0.01
T016846	7D	217999224	0.1
T016847	7A	230877387	0.02
T016847	7B	181633458	0.01
T016847	7D	218176757	0.1
T016848	7A	231545516	0.02
T016848	7B	181036441	0.01
T016848	7D	219293804	0
T016849	7A	232375941	0.02
T016849	7B	179923048	0.01
T016849	7D	219830157	0
T016850	7A	232587187	0.02
T016850	7B	179257151	0.01
T016850	7D	220276191	0.01
T016852	7A	232595164	0.02
T016852	7B	179251456	0.01
T016852	7D	220285493	0.01
T016854	7A	232626415	0.02
T016854	7B	179199591	0.01
T016854	7D	220310483	0.01
T016855	7A	232742973	0.02
T016855	7B	178419244	0.01
T016855	7D	220508013	0.01
T016856	7A	232746379	0.02
T016856	7B	178416239	0.01
T016856	7D	220511275	0.01
T016858	7A	232754719	0.02
T016858	7B	178402612	0.01
T016858	7D	220518513	0.01
T016859	7A	233304289	0.03
T016859	7B	176739410	0.02
T016859	7D	223111916	0.07
T016861	7A	233337612	0.03
T016861	7B	176699176	0.02
T016861	7D	223223755	0.07
T016862	7A	234352817	0.03
T016862	7B	176358664	0.02
T016862	7D	223752801	0.07
T016863	7A	234525547	0.03
T016863	7B	176242391	0.02
T016863	7D	223838009	0.07
T016864	7A	234540185	0.03
T016864	7B	176206950	0.02
T016864	7D	223869852	0.07
T016865	7A	235464523	0.03
T016865	7B	176003328	0.02
T016865	7D	220974534	0.01
T016867	7A	235470057	0.03
T016867	7B	175997421	0.01
T016867	7D	220980320	0.01
T016868	7A	235481623	0.03
T016868	7B	175896447	0.01
T016868	7D	220999295	0.01
T016869	7A	236616176	0.04
T016869	7B	174571618	0.01
T016869	7D	222141919	0.03
T016870	7A	236623064	0.04
T016870	7B	174566932	0.01
T016870	7D	222148392	0.03
T016871	7A	237386888	0.04
T016871	7B	174075488	0.01
T016871	7D	222514375	0.03
T016873	7A	237506008	0.04
T016873	7B	174068992	0.01
T016873	7D	222519757	0.03
T016874	7A	237510809	0.04
T016874	7B	174045959	0.01
T016874	7D	222526086	0.03
T016875	7A	237517222	0.04
T016875	7B	173867260	0
T016875	7D	224058653	0.03
T016876	7A	237521343	0.04
T016876	7B	173863237	0
T016876	7D	224053888	0.03
T016877	7A	237953077	0.04
T016877	7B	172575429	0
T016877	7D	224475603	0.03
T016879	7A	238879734	0
T016879	7B	198623652	0
T016879	7D	226705453	0.02
T016880	7A	239032031	0.08
T016880	7B	198933895	0
T016880	7D	227167788	0.02
T016881	7A	239036763	0.08
T016881	7B	198940155	0
T016881	7D	227172640	0.02
T016882	7A	239545288	0.08
T016882	7B	199262660	0
T016882	7D	227544485	0.02
T016883	7A	239756703	0.08
T016883	7B	199283204	0
T016883	7D	227566796	0.02
T016884	7A	239760339	0.08
T016884	7B	199286708	0
T016884	7D	227570243	0.02
T016885	7A	240083563	0.11
T016885	7B	199493099	0
T016885	7D	228006751	0.06
T016886	7A	240087513	0.11
T016886	7B	199496866	0
T016886	7D	228011882	0.06
T016887	7A	240728093	0.11
T016887	7B	199756660	0
T016887	7D	228511730	0.06
T016888	7A	240741402	0.11
T016888	7B	199769254	0
T016888	7D	228526276	0.06
